"",TCGA-FA-8693,TCGA-FA-A4BB,TCGA-FA-A4XK,TCGA-FA-A6HN,TCGA-FA-A6HO,TCGA-FA-A7DS,TCGA-FA-A7Q1,TCGA-FA-A82F,TCGA-FA-A86F,TCGA-FF-8041,TCGA-FF-8042,TCGA-FF-8043,TCGA-FF-8046,TCGA-FF-8047,TCGA-FF-8061,TCGA-FF-8062,TCGA-FF-A7CQ,TCGA-FF-A7CR,TCGA-FF-A7CW,TCGA-FF-A7CX,TCGA-FM-8000,TCGA-G8-6324,TCGA-G8-6325,TCGA-G8-6326,TCGA-G8-6906,TCGA-G8-6907,TCGA-G8-6909,TCGA-G8-6914,TCGA-GR-7353,TCGA-GR-A4D4,TCGA-GR-A4D5,TCGA-GR-A4D6,TCGA-GS-A9TQ,TCGA-GS-A9TT,TCGA-GS-A9TU,TCGA-GS-A9TV,TCGA-GS-A9TW,TCGA-GS-A9TX,TCGA-GS-A9TY,TCGA-GS-A9TZ,TCGA-GS-A9U3,TCGA-GS-A9U4,TCGA-RQ-A68N,TCGA-RQ-A6JB,TCGA-RQ-AAAT
hsa-miR-106b-5p,2.75430306454053,2.78216862494166,2.76685558287789,2.79390061665144,2.86046477748904,2.9554568016203,2.71447371778948,2.82841652861373,2.84462373487277,2.84116475368842,3.08269264699545,2.77810234932621,2.7205673078549,2.86805240173068,2.86548715680211,2.74599397164493,2.97124273048763,2.94228750730339,2.83321974216872,2.79811196360934,2.7680747634269,2.73761639860468,2.85878962124126,2.80847549398879,2.80674620526236,2.69481913190292,2.65136965230942,2.78993684334437,2.74895135907669,2.7636162845188,2.73886760224822,2.82500262030232,2.8197980201224,2.84495516166865,2.82250430031196,2.75458961076939,2.88771887299621,2.78215866126367,2.8277494817463,2.81331078225751,2.76212929421344,2.68045181049793,2.85912604073501,2.79538234734755,2.68373012861229
hsa-miR-107,2.14263120259713,2.238948994158,2.10186846601569,2.25484138481407,2.31534441720958,2.35387505633447,2.3395246654008,2.30127038894053,2.37427919301586,2.45709228618636,2.38457631181278,2.35635244021254,2.34935731691442,2.46508577558976,2.34988887329018,2.26319338839331,2.58262756118141,2.47945626808224,2.36162232312304,2.22731042496116,2.31251885072758,2.37096927352274,2.4085140010705,2.41562341200508,2.40067943602823,2.28246592089974,2.42378684601716,2.36000071170103,2.43129569932417,2.12540542312189,2.24106632116188,2.10502693520383,2.36486681423715,2.40960881047448,2.36799540377032,2.44767062881886,2.48367296977146,2.42223703853226,2.42806716575051,2.51195080458664,2.37682457786696,2.30971439226476,2.26148919336581,2.22119795323368,2.25585936928915
hsa-miR-10a-3p,3.231153996406,3.19821436643962,3.30446578084271,2.94004864358892,3.16904599318606,3.11405885377585,3.03448476632273,3.41093136534196,3.17877878280776,3.0217760540035,3.03799272065206,2.95199576774906,2.86537006958159,2.73550548895246,3.13457726236834,3.09904284133071,3.09601724779903,2.97788311612388,2.96193811140419,2.90714773910991,2.93408111330502,3.05457891966613,3.14813518560537,3.10041197335759,3.14632976107139,2.82992433655949,2.92558798694582,3.12919570658007,2.85576407634182,2.92414998446812,3.04482051965942,2.85262775362169,2.8581276230304,2.484582485209,3.05044870474736,3.17725363124408,3.21054645794768,2.89752050836185,3.19588204039328,3.26122216152597,3.28713523179641,2.7592164213746,2.93126449126015,2.87570268096828,2.52087927448833
hsa-miR-10a-5p,3.231153996406,3.19821436643962,3.30446578084271,2.94004864358892,3.16904599318606,3.11405885377585,3.03448476632273,3.41093136534196,3.17877878280776,3.0217760540035,3.03799272065206,2.95199576774906,2.86537006958159,2.73550548895246,3.13457726236834,3.09904284133071,3.09601724779903,2.97788311612388,2.96193811140419,2.90714773910991,2.93408111330502,3.05457891966613,3.14813518560537,3.10041197335759,3.14632976107139,2.82992433655949,2.92558798694582,3.12919570658007,2.85576407634182,2.92414998446812,3.04482051965942,2.85262775362169,2.8581276230304,2.484582485209,3.05044870474736,3.17725363124408,3.21054645794768,2.89752050836185,3.19588204039328,3.26122216152597,3.28713523179641,2.7592164213746,2.93126449126015,2.87570268096828,2.52087927448833
hsa-miR-10b-3p,3.31161466167988,3.52433839722683,3.43699847991752,3.40092781915301,3.41705633433224,3.37872018712467,3.10216646297457,3.42091172208369,3.44258735240005,3.27353287546397,3.28421166052044,3.07094010986741,3.21260069677357,3.1741403288726,3.09459904352921,3.17169373389338,3.40281319757527,3.31077906730914,3.26395414777388,3.11850768436266,3.12456954649423,3.19590974526546,3.26700456211055,3.12234422324961,3.20537927453807,3.02932593596,3.1034066750239,3.25444820524373,2.99453619403554,3.08641248921742,3.29742587160857,3.30864809072907,3.10294577486056,3.25183991830082,3.32449654669852,3.4006781183863,3.44703601973637,3.25696422917109,3.42470948135785,3.57288113073367,3.47812150300589,3.14037196569401,3.00133621020493,3.26360402771613,2.42199663263636
hsa-miR-10b-5p,3.31161466167988,3.52433839722683,3.43699847991752,3.40092781915301,3.41705633433224,3.37872018712467,3.10216646297457,3.42091172208369,3.44258735240005,3.27353287546397,3.28421166052044,3.07094010986741,3.21260069677357,3.1741403288726,3.09459904352921,3.17169373389338,3.40281319757527,3.31077906730914,3.26395414777388,3.11850768436266,3.12456954649423,3.19590974526546,3.26700456211055,3.12234422324961,3.20537927453807,3.02932593596,3.1034066750239,3.25444820524373,2.99453619403554,3.08641248921742,3.29742587160857,3.30864809072907,3.10294577486056,3.25183991830082,3.32449654669852,3.4006781183863,3.44703601973637,3.25696422917109,3.42470948135785,3.57288113073367,3.47812150300589,3.14037196569401,3.00133621020493,3.26360402771613,2.42199663263636
hsa-miR-1178-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.205312918234585,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1178-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.205312918234585,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1179,-0.553455542512505,0.0527567014817714,-0.521811880231626,-0.0421384571708717,-0.505572414747132,0.000126635894681318,-0.256986636799141,0.37532251735119,-0.255118919817131,-0.247104961580511,-0.558359758393252,-0.592957469015852,0.734539865864884,0.121286393832137,-0.0957349440319297,0.118608063519586,-0.498455684994445,-0.349448504859077,-0.0401022486177889,0.308414478990977,-0.567860310222128,0.148201216081746,-0.203006350465079,-0.337867219707683,-0.554716368763292,0.274106605235003,-0.588244474095272,-0.540034680875104,-0.205312918234585,-0.147938802738916,-0.566191219114431,-0.0564347739310102,0.0755333647859545,-0.559462702318567,0.0592629118882244,-0.52241498874621,-0.508320791330554,-0.0807940543585747,0.712181562438637,-0.0262439943133327,-0.115195571727611,0.19545713173433,0.00230434213802833,0.186174420787131,-0.566890516581088
hsa-miR-1180-3p,0.908256869982072,1.15884838882041,0.366206198072474,1.29800264758383,1.53308736618588,0.80170968572443,0.968509297556976,0.902597824702762,1.06478526807807,1.36246346494176,1.14588826463409,1.41473528893429,1.47965459702679,1.87316005279043,0.818461224338411,1.49904603579999,1.28903747724546,0.932921807345272,1.54338005579752,1.30505522916963,1.41195308076868,1.58321452241701,1.0936729444738,1.01126025092286,1.37028146864573,1.37919299340513,1.26088699415176,1.46850682778579,1.61256407173339,1.4066358782115,1.38845855483876,1.39050989913079,1.18240520952519,1.34402148059415,1.29244192223389,0.702632501910491,1.12264291020393,1.25861251637237,1.07968827113892,0.624664068827769,1.30782455807688,1.39770572313829,0.877150695443477,1.27611855248776,1.76060851634539
hsa-miR-1180-5p,0.908256869982072,1.15884838882041,0.366206198072474,1.29800264758383,1.53308736618588,0.80170968572443,0.968509297556976,0.902597824702762,1.06478526807807,1.36246346494176,1.14588826463409,1.41473528893429,1.47965459702679,1.87316005279043,0.818461224338411,1.49904603579999,1.28903747724546,0.932921807345272,1.54338005579752,1.30505522916963,1.41195308076868,1.58321452241701,1.0936729444738,1.01126025092286,1.37028146864573,1.37919299340513,1.26088699415176,1.46850682778579,1.61256407173339,1.4066358782115,1.38845855483876,1.39050989913079,1.18240520952519,1.34402148059415,1.29244192223389,0.702632501910491,1.12264291020393,1.25861251637237,1.07968827113892,0.624664068827769,1.30782455807688,1.39770572313829,0.877150695443477,1.27611855248776,1.76060851634539
hsa-miR-1181,0.195258224251723,0.0527567014817714,0.0502621392725377,0.446809995731226,0.0792356968608779,0.000126635894681318,0.39274395343219,-0.405515168415886,-0.0448055586804774,0.275935524872898,-0.0933622630262466,0.364666794020224,0.198252918922484,0.121286393832137,0.187800400761381,-0.146569803105256,0.596241476557144,0.132811719977479,0.726296896102734,-0.0905237674823895,0.751476977633153,-0.123365049525293,0.476580400996783,-0.559119220951928,-0.148652088114599,-0.0283124192721938,-0.0271006110347387,-0.540034680875104,0.239134045318094,-0.147938802738916,-0.566191219114431,-0.0564347739310102,0.0755333647859545,-0.13522729464196,0.187152699165607,0.142211737400583,0.00884219582398739,0.0790857028694249,0.497543470911977,0.264082669306787,-0.115195571727611,-0.0898493938963682,0.304543379065134,-0.550447678711584,-0.566890516581088
hsa-miR-1182,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,0.198252918922484,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1183,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1184,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1185-1-3p,-0.553455542512505,-0.53039640413401,0.366206198072474,-0.535512390662172,-0.505572414747132,-0.563215827625278,0.149853687719536,-0.0196152361621393,-0.255118919817131,-0.247104961580511,-0.558359758393252,-0.592957469015852,0.198252918922484,-0.552104379119671,-0.0957349440319297,-0.571865871974932,0.0684481959434658,-0.349448504859077,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,0.113623712839492,-0.205312918234585,-0.147938802738916,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.13522729464196,-0.570504648400494,-0.52241498874621,0.313279524258654,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.0898493938963682,0.00230434213802833,-0.550447678711584,0.397487038631613
hsa-miR-1185-2-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.231918172046012,-0.256986636799141,-0.405515168415886,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,0.113623712839492,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1185-5p,-0.553455542512505,-0.53039640413401,-0.0778028410795759,-0.535512390662172,-0.505572414747132,-0.397566999835645,-0.0535664745398023,-0.212565202289013,-0.399286491233634,-0.401005060794735,-0.558359758393252,-0.592957469015852,-0.191199760798504,-0.552104379119671,-0.335052526728599,-0.571865871974932,-0.21500374452549,-0.441932296920462,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,0.113623712839492,-0.418083559732804,-0.379022812464969,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.347344998480263,-0.434723352759635,-0.52241498874621,-0.0975206335359501,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.331155312168833,-0.261693839779353,-0.550447678711584,-0.0847017389747373
hsa-miR-1193,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.13522729464196,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.0912869767579861,-0.566890516581088
hsa-miR-1197,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.256986636799141,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,0.198252918922484,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,0.440977476717806,-0.630854201231024,-0.147938802738916,-0.566191219114431,-0.564025293069522,0.0755333647859545,-0.559462702318567,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1199-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-1199-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
